1287519132.09,0,0,0,0,0.0
1287519132.19,0,45.0,1.0,0.0504810810089,0.0
1287519132.29,0,45.0,1.0,0.148586988449,0.0
1287519132.39,304,38.7014928559,0.860033174576,0.241659291386,0.139966825424
1287519132.49,1554,19.2167059454,0.427037909897,0.306349411477,0.572962090103
1287519132.59,3126,12.3253108415,0.273895796479,0.341310249503,0.726104203521
1287519132.69,4588,15.2793519488,0.339541154419,0.372594290248,0.660458845581
1287519132.8,5439,28.1812359557,0.626249687905,0.423256295778,0.373750312095
1287519132.89,5982,33.188758621,0.737527969356,0.488256043085,0.262472030644
1287519132.99,6395,36.220129994,0.804891777644,0.563475181593,0.195108222356
1287519133.09,6958,33.49842178,0.744409372888,0.642098363066,0.255590627112
1287519133.19,7928,24.9760163589,0.555022585754,0.70735709172,0.444977414246
1287519133.29,9188,18.9902671582,0.422005936848,0.756425922388,0.577994063152
1287519133.39,10310,20.981450214,0.4662544492,0.799443919104,0.5337455508
1287519133.49,11187,27.2300789602,0.605112865782,0.854261049971,0.394887134218
1287519133.6,11996,29.0102140954,0.644671424343,0.919815887692,0.355328575657
1287519133.69,12711,29.0832593892,0.646294653093,0.979937489942,0.353705346907
1287519133.8,13582,28.9699746203,0.643777213784,1.05260857791,0.356222786216
1287519133.9,14475,25.0666335879,0.557036301953,1.10837980358,0.442963698047
1287519134.0,15474,24.2693985217,0.539319967149,1.16315312816,0.460680032851
1287519134.1,16476,24.6790327294,0.548422949542,1.21875807395,0.451577050458
1287519134.2,17328,27.7175067974,0.615944595499,1.27826768397,0.384055404501
1287519134.3,18142,28.4991372104,0.633314160232,1.3421578426,0.366685839768
1287519134.39,18947,25.7582256004,0.572405013342,1.39445291176,0.427594986658
1287519134.49,19762,28.7924657666,0.639832572592,1.45764929427,0.360167427408
1287519134.6,20630,27.1115666296,0.602479258436,1.52014380197,0.397520741564
1287519134.69,21475,27.3034227462,0.606742727693,1.58000388021,0.393257272307
1287519134.8,22400,26.2856618209,0.584125818242,1.64102706879,0.415874181758
1287519134.89,23333,24.6543024588,0.547873387974,1.69484400808,0.452126612026
1287519134.99,24277,25.7230890123,0.571624200274,1.75167974917,0.428375799726
1287519135.09,25175,25.9759431656,0.577243181457,1.80790182981,0.422756818543
1287519135.19,26017,27.179619204,0.603991537868,1.86576405451,0.396008462132
1287519135.29,26922,26.5974386886,0.591054193079,1.92669229593,0.408945806921
1287519135.4,27792,27.7261975648,0.616137723662,1.98972579787,0.383862276338
1287519135.5,28600,28.7071259992,0.637936133316,2.05420216936,0.362063866684
1287519135.6,29480,26.2237610882,0.582750246403,2.11351408907,0.417249753597
1287519135.69,30371,26.2022195837,0.582271546305,2.17076323259,0.417728453695
1287519135.8,31270,27.5360370447,0.611911934326,2.2344943836,0.388088065674
1287519135.9,32130,26.5246638394,0.589436974208,2.29246915873,0.410563025792
1287519135.99,32969,26.4056914006,0.586793142236,2.34749136921,0.413206857764
1287519136.09,33846,26.9399110855,0.598664690789,2.40717148162,0.401335309211
1287519136.2,34748,27.9952149308,0.622115887352,2.47430459898,0.377884112648
1287519136.3,35615,26.8397971433,0.596439936518,2.53461714253,0.403560063482
1287519136.49,37426,25.2841446991,0.561869882203,2.6449211722,0.438130117797
1287519136.59,38363,25.6509064858,0.570020144128,2.70174716252,0.429979855872
1287519136.69,39283,25.9541556638,0.576759014751,2.75917615552,0.423240985249
1287519136.79,40104,28.1539929407,0.62564428757,2.81992809563,0.37435571243
1287519136.89,40924,28.0007645765,0.622239212812,2.88233351686,0.377760787188
1287519136.99,41816,26.2100217112,0.582444926916,2.94162271562,0.417555073084
1287519137.1,42714,27.2384649215,0.605299220477,3.00387890728,0.394700779523
1287519137.29,44534,25.6173776417,0.569275058704,3.11822021442,0.430724941296
1287519137.39,45440,26.6269800373,0.591710667495,3.17757262244,0.408289332505
1287519137.49,46298,27.4212966428,0.609362147618,3.23834883053,0.390637852382
1287519137.59,47088,28.5464810776,0.634366246168,3.30025838206,0.365633753832
1287519137.69,47844,29.0271576484,0.645047947742,3.36303740717,0.354952052258
1287519137.79,48716,26.9261678864,0.598359286365,3.42523068457,0.401640713635
1287519137.89,49629,25.9566830632,0.576815179183,3.48364164418,0.423184820817
1287519137.99,50502,27.3900672373,0.60866816083,3.54456948862,0.39133183917
1287519138.09,51392,26.5472350409,0.589938556465,3.60450291081,0.410061443535
1287519138.19,52260,25.9927681996,0.577617071102,3.65977962865,0.422382928898
1287519138.39,53992,27.2036443233,0.604525429406,3.77905491139,0.395474570594
1287519138.49,54897,26.3220859213,0.584935242696,3.83880438806,0.415064757304
1287519138.59,55768,26.604174771,0.591203883799,3.89653702449,0.408796116201
1287519138.69,56610,27.4149076304,0.609220169564,3.95612600279,0.390779830436
1287519138.79,57434,28.5223030999,0.633828957775,4.02057005003,0.366171042225
1287519138.89,58286,26.8026588842,0.59561464187,4.08024665138,0.40438535813
1287519139.0,59150,28.4136052614,0.631413450253,4.14651101994,0.368586549747
1287519139.09,60005,26.3832376208,0.586294169351,4.20448976292,0.413705830649
1287519139.19,60870,26.0344410618,0.578543134706,4.25956793825,0.421456865294
1287519139.29,61758,26.8754015056,0.597231144568,4.31928966268,0.402768855432
1287519139.39,62611,26.9856097964,0.599680217698,4.37804607474,0.400319782302
1287519139.49,63488,27.6359341825,0.614131870723,4.44160308225,0.385868129277
1287519139.59,64338,26.5434467632,0.589854372516,4.49908796677,0.410145627484
1287519139.69,65211,26.9779013753,0.599508919451,4.55881723923,0.400491080549
1287519139.79,66079,26.6932330869,0.593182957487,4.61744457343,0.406817042513
1287519139.89,66974,27.1975934433,0.604390965407,4.67986266179,0.395609034593
1287519139.99,67826,27.3599603893,0.607999119762,4.740570704,0.392000880238
1287519140.1,68686,28.3333363776,0.629629697281,4.8067777188,0.370370302719
1287519140.19,69542,25.2217850113,0.560484111361,4.8601774386,0.439515888639
1287519140.29,70366,28.0126372989,0.622503051086,4.91966759305,0.377496948914
1287519140.39,71227,27.4701384103,0.610447520228,4.98244944799,0.389552479772
1287519140.49,72136,26.3839081491,0.586309069979,5.04303164381,0.413690930021
1287519140.59,73074,25.7536917293,0.572304260652,5.10157231997,0.427695739348
1287519140.69,73999,25.2761941194,0.561693202652,5.15670726028,0.438306797348
1287519140.79,74871,26.4057222119,0.586793826931,5.21254490327,0.413206173069
1287519140.89,75692,28.4564190219,0.632364867153,5.2752694726,0.367635132847
1287519140.99,76448,29.5694175059,0.657098166798,5.34076508146,0.342901833202
1287519141.09,77330,26.5240938047,0.589424306771,5.40245678486,0.410575693229
1287519141.18,78190,26.3749059702,0.586109021561,5.45872961224,0.413890978439
1287519141.29,79156,25.4314876211,0.565144169357,5.51764842331,0.434855830643
1287519141.39,80033,27.0181297854,0.60040288412,5.57658139731,0.39959711588
1287519141.49,80850,28.4034290041,0.631187311203,5.63943551348,0.368812688797
1287519141.59,81632,28.7268949429,0.638375443175,5.70268460768,0.361624556825
1287519141.68,82537,25.0474585967,0.556610191038,5.75887691375,0.443389808962
1287519141.79,83462,26.5180969452,0.589291043226,5.81833433162,0.410708956774
1287519141.89,84323,27.035135571,0.600780790467,5.87746546407,0.399219209533
1287519141.99,85182,28.2944560865,0.628765690811,5.9430107266,0.371234309189
